Facility,State,name,Date,Source,cases,staffcases,deaths,staffdeaths,pop,currentpop,lat,lon
state,Pennsylvania,BENNER TOWNSHIP CORRECTIONAL INSTITUTION,4/23/2021,https://www.cor.pa.gov/Pages/COVID-19.aspx,235,180,8,0,2048,1930,40.85940192,-77.7778287
state,Pennsylvania,CAMBRIDGE SPRINGS CORRECTIONAL INSTITUTION,4/23/2021,https://www.cor.pa.gov/Pages/COVID-19.aspx,690,87,1,0,1038,890,41.79709258,-80.05407359
state,Pennsylvania,CAMP HILL CORRECTIONAL INSTITUTION,4/23/2021,https://www.cor.pa.gov/Pages/COVID-19.aspx,702,304,4,1,2164,2200,40.21796687,-76.92738176
federal,Pennsylvania,CANAAN UNITED STATES PENITENTIARY,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,346,,0,0,1188,1176,41.56293759,-75.42133182
state,Pennsylvania,CENTRAL OFFICE,4/23/2021,https://www.cor.pa.gov/Pages/COVID-19.aspx,,36,,,,,40.27662,-76.98427
state,Pennsylvania,CHESTER CORRECTIONAL INSTIUTION,4/23/2021,https://www.cor.pa.gov/Pages/COVID-19.aspx,215,179,11,0,906,979,39.8512448,-75.35133809
state,Pennsylvania,COAL TOWNSHIP CORRECTIONAL INSTITUTION,4/23/2021,https://www.cor.pa.gov/Pages/COVID-19.aspx,519,198,3,0,2104,1980,40.80645022,-76.55181136
state,Pennsylvania,DALLAS CORRECTIONAL INSTITUTION,4/23/2021,https://www.cor.pa.gov/Pages/COVID-19.aspx,1275,273,11,0,2144,1504,41.27255863,-76.01173392
state,Pennsylvania,FAYETTE CORRECTIONAL INSTIUTION,4/23/2021,https://www.cor.pa.gov/Pages/COVID-19.aspx,106,209,3,1,1993,1940,40.0004935,-79.98798326
state,Pennsylvania,FOREST CORRECTIONAL INSTITUTION,4/23/2021,https://www.cor.pa.gov/Pages/COVID-19.aspx,1000,147,6,0,2393,2231,41.48072071,-79.09728781
state,Pennsylvania,FRACKVILLE CORRECTIONAL INSTITUTION,4/23/2021,https://www.cor.pa.gov/Pages/COVID-19.aspx,111,142,1,0,1218,1096,40.77162246,-76.20882035
state,Pennsylvania,GREENE CORRECTIONAL INSTITUTION,4/23/2021,https://www.cor.pa.gov/Pages/COVID-19.aspx,171,220,1,0,1739,1682,39.90623932,-80.13706126
state,Pennsylvania,HOUTZDALE CORRECTIONAL INSTITUTION,4/23/2021,https://www.cor.pa.gov/Pages/COVID-19.aspx,256,161,3,1,2458,2350,40.81216966,-78.35675004
state,Pennsylvania,HUNTINGDON CORRECTIONAL INSTITUTION,4/23/2021,https://www.cor.pa.gov/Pages/COVID-19.aspx,310,189,8,0,1875,1716,40.49111915,-78.02871657
state,Pennsylvania,LAUREL HIGHLANDS CORRECTIONAL INSTITUTION,4/23/2021,https://www.cor.pa.gov/Pages/COVID-19.aspx,529,192,14,0,1240,741,40.00457529,-79.03989976
federal,Pennsylvania,LEWISBURG UNITED STATES PENITENTIARY,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,157,,0,0,177,500,40.98796603,-76.9149622
federal,Pennsylvania,LORETTO FEDERAL CORRECTIONAL INSTITUTION,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,624,,0,0,,758,,
state,Pennsylvania,MAHANOY CORRECTIONAL INSTITUTION,4/23/2021,https://www.cor.pa.gov/Pages/COVID-19.aspx,392,219,6,0,2306,2195,40.79286197,-76.18081542
federal,Pennsylvania,MCKEAN FEDERAL CORRECTIONAL INSTITUTION,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,478,,0,0,,840,,
state,Pennsylvania,MERCER CORRECTIONAL INSTITUTION,4/23/2021,https://www.cor.pa.gov/Pages/COVID-19.aspx,244,100,6,0,1357,1026,41.20134122,-80.22434806
state,Pennsylvania,MUNCY CORRECTIONAL INSTITUTION,4/23/2021,https://www.cor.pa.gov/Pages/COVID-19.aspx,464,178,1,0,1142,1024,41.20320633,-76.82479453
federal,Pennsylvania,NORTHEAST REGIONAL OFFICE,4/23/2021,https://www.bop.gov/coronavirus/,,,0,0,,,,
federal,Pennsylvania,PHILADELPHIA FEDERAL DETENTION CENTER,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,301,,0,0,955,808,39.95258148,-75.15203143
state,Pennsylvania,PHOENIX CORRECTIONAL INSTITUTION,4/23/2021,https://www.cor.pa.gov/Pages/COVID-19.aspx,215,280,17,0,2840,3023,40.23044,-75.42078
state,Pennsylvania,PINE GROVE CORRECTIONAL INSTITUTION,4/23/2021,https://www.cor.pa.gov/Pages/COVID-19.aspx,151,106,1,0,1041,929,40.64772509,-79.10022326
state,Pennsylvania,QUEHANNA BOOT CAMP,4/23/2021,https://www.cor.pa.gov/Pages/COVID-19.aspx,220,83,0,0,403,205,41.18482489,-78.1450946
state,Pennsylvania,RETREAT,4/23/2021,https://www.cor.pa.gov/Pages/COVID-19.aspx,8,4,,,141,0,41.18787072,-76.08061522
state,Pennsylvania,ROCKVIEW CORRECTIONAL INSTITUTION,4/23/2021,https://www.cor.pa.gov/Pages/COVID-19.aspx,127,265,2,0,1989,1438,40.85071108,-77.77794284
federal,Pennsylvania,SCHUYLKILL FEDERAL CORRECTIONAL INSTITUTION,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,572,,0,0,,915,,
state,Pennsylvania,SMITHFIELD CORRECTIONAL INSTITUTION,4/23/2021,https://www.cor.pa.gov/Pages/COVID-19.aspx,839,209,5,1,1337,1076,40.49866396,-78.03556697
state,Pennsylvania,SOMERSET CORRECTIONAL INSTITUTION,4/23/2021,https://www.cor.pa.gov/Pages/COVID-19.aspx,622,203,4,0,2290,2166,39.96458964,-79.03918418
state,Pennsylvania,STATEWIDE,4/23/2021,https://www.cor.pa.gov/Pages/COVID-19.aspx,,,,,,,,
state,Pennsylvania,WAYMART CORRECTIONAL INSTITUTION,4/23/2021,https://www.cor.pa.gov/Pages/COVID-19.aspx,839,255,16,0,1189,821,41.57445182,-75.42936698
federal,Puerto Rico,GUAYNABO METROPOLITAN DETENTION CENTER,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,54,,0,0,,1235,,
federal,Puerto Rico,VOLUNTEERS OF AMERICA INC SAN JUAN,4/23/2021,https://www.bop.gov/coronavirus/,6,,,,,,,
state,Rhode Island,CRANSTON ADULT WOMENS CORRECTIONAL INSTITUTION,4/23/2021,http://www.doc.ri.gov/covid-19/,48,33,,1,845,,41.74878365,-71.46383741
state,Rhode Island,INTAKE SERVICE CENTER,4/23/2021,http://www.doc.ri.gov/covid-19/,447,105,,,845,,41.74878365,-71.46383741
state,Rhode Island,MEDIUM SECURITY FACILITY,4/23/2021,http://www.doc.ri.gov/covid-19/,359,89,1,,964,,41.7450001,-71.4657884
state,Rhode Island,MINIMUM SECURITY FACILITY,4/23/2021,http://www.doc.ri.gov/covid-19/,13,26,,,232,,41.74211755,-71.46363148
state,South Carolina,ALLENDALE CORRECTIONAL INSTITUTION,4/23/2021,http://www.doc.sc.gov/research/SystemOverview/population-report.pdf,29,34,2,0,894,814,32.96770367,-81.26901233
federal,South Carolina,BANNUM INC RRC GREENVILLE,4/23/2021,https://www.bop.gov/coronavirus/,4,,0,0,,,,
federal,South Carolina,BENNETTSVILLE FEDERAL CORRECTIONAL INSTITUTION,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,186,,0,0,1265,1313,34.67225316,-79.71836773
state,South Carolina,BROAD RIVER CORRECTIONAL INSTITUTION,4/23/2021,http://www.doc.sc.gov/research/SystemOverview/population-report.pdf,416,101,9,1,992,1323,34.07417335,-81.09801637
state,South Carolina,CAMILLE GRAHAM CORRECITONAL INSTITUTION,4/23/2021,http://www.doc.sc.gov/research/SystemOverview/population-report.pdf,102,49,0,0,1304,571,34.07417335,-81.09801637
federal,South Carolina,EDGEFIELD FEDERAL CORRECTIONAL INSTITUTION,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,261,,3,0,,1294,,
federal,South Carolina,ESTILL FEDERAL CORRECTIONAL INSTITUTION,4/23/2021,https://www.bop.gov/coronavirus/,2,,0,0,977,,32.72103078,-81.25513265
state,South Carolina,EVANS CORRECTIONAL INSTITUTION,4/23/2021,http://www.doc.sc.gov/research/SystemOverview/population-report.pdf,80,45,2,0,1039,911,34.65247436,-79.71654753
state,South Carolina,GOODMAN CORRECTIONAL INSTITUTION,4/23/2021,http://www.doc.sc.gov/research/SystemOverview/population-report.pdf,83,15,1,0,429,207,34.0691385,-81.116763
state,South Carolina,KERSHAW CORRECTIONAL INSTITUTION,4/23/2021,http://www.doc.sc.gov/research/SystemOverview/population-report.pdf,105,37,1,0,1091,1116,34.59620877,-80.55157174
state,South Carolina,KIRKLAND CORRECTIONAL INSTITUTION,4/23/2021,http://www.doc.sc.gov/research/SystemOverview/population-report.pdf,559,128,4,0,1368,1343,34.06522,-81.11608
state,South Carolina,LEATH CORRECTIONAL INSTITUTION,4/23/2021,http://www.doc.sc.gov/research/SystemOverview/population-report.pdf,21,14,0,0,485,404,34.25324443,-82.1456352
state,South Carolina,LEE CORRECTIONAL INSTITUTION,4/23/2021,http://www.doc.sc.gov/research/SystemOverview/population-report.pdf,73,52,3,1,606,1251,34.19706535,-80.22646736
state,South Carolina,LIEBER CORRECTIONAL INSTITUTION,4/23/2021,http://www.doc.sc.gov/research/SystemOverview/population-report.pdf,143,36,2,0,973,1051,33.08521952,-80.29016743
state,South Carolina,LIVESAY CORRECTIONAL INSTITUTION,4/23/2021,http://www.doc.sc.gov/research/SystemOverview/population-report.pdf,223,28,0,0,322,274,34.97718943,-81.98600956
state,South Carolina,MACDOUGALL CORRECTIONAL INSTITUTION,4/23/2021,http://www.doc.sc.gov/research/SystemOverview/population-report.pdf,360,39,4,0,640,552,33.16987491,-80.29158486
state,South Carolina,MANNING CORRECTIONAL INSTITUTION,4/23/2021,http://www.doc.sc.gov/research/SystemOverview/population-report.pdf,168,37,1,0,113,252,34.08017294,-80.99002481
state,South Carolina,MCCORMICK CORRECTIONAL INSTITUTION,4/23/2021,http://www.doc.sc.gov/research/SystemOverview/population-report.pdf,47,36,4,0,623,876,33.92875213,-82.24954474
state,South Carolina,NON INSTITUTIONAL STAFF,4/23/2021,http://www.doc.sc.gov/covid.html,,139,,0,,,,
state,South Carolina,OTHER LOCATIONS,4/23/2021,http://www.doc.sc.gov/covid.html,4,,0,,,,,
state,South Carolina,PALMER PRERELEASE CENTER,4/23/2021,http://www.doc.sc.gov/research/SystemOverview/population-report.pdf,0,7,0,0,238,111,34.24300379,-79.80384332
state,South Carolina,PERRY CORRECTIONAL INSTITUTION,4/23/2021,http://www.doc.sc.gov/research/SystemOverview/population-report.pdf,173,81,2,0,656,796,34.65985996,-82.3337224
state,South Carolina,RIDGELAND CORRECTIONAL INSTITUTION,4/23/2021,http://www.doc.sc.gov/research/SystemOverview/population-report.pdf,70,30,2,0,892,1013,32.49451883,-80.96768004
state,South Carolina,TRENTON CORRECTIONAL INSTITUTION,4/23/2021,http://www.doc.sc.gov/research/SystemOverview/population-report.pdf,83,46,0,0,340,367,33.71391451,-81.84069135
state,South Carolina,TURBEVILLE CORRECTIONAL INSTITUTION,4/23/2021,http://www.doc.sc.gov/research/SystemOverview/population-report.pdf,31,77,0,0,588,996,33.88594294,-80.08181473
state,South Carolina,TYGER RIVER CORRECTIONAL INSTITUTION,4/23/2021,http://www.doc.sc.gov/research/SystemOverview/population-report.pdf,482,59,4,0,916,738,34.71166166,-81.82853252
state,South Carolina,WATEREE RIVER CORRECTIONAL INSTITUTION,4/23/2021,http://www.doc.sc.gov/research/SystemOverview/population-report.pdf,0,22,0,0,698,415,34.08172417,-80.58723862
federal,South Carolina,WILLIAMSBURG FEDERAL CORRECTIONAL INSTITUTION,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,231,,3,0,,1316,,
state,South Dakota,JAMESON PRISON ANNEX SIOUX FALLS,4/23/2021,https://doc.sd.gov/about/Coronavirus.aspx,210,25,2,0,509,,43.5690677,-96.72646849
state,South Dakota,MIKE DURFEE STATE PRISON SPRINGFIELD,4/23/2021,https://doc.sd.gov/about/Coronavirus.aspx,815,50,3,0,1224,,42.86072379,-97.8994719
state,South Dakota,PIERRE COMMUNITY WORK CENTER,4/23/2021,https://doc.sd.gov/about/Coronavirus.aspx,113,8,0,0,180,,44.35799277,-100.3080981
state,South Dakota,RAPID CITY COMMUNITY WORK CENTER,4/23/2021,https://doc.sd.gov/about/Coronavirus.aspx,220,8,0,0,238,,44.05838332,-103.1879649
state,South Dakota,SIOUX FALLS COMMUNITY WORK CENTER,4/23/2021,https://doc.sd.gov/about/Coronavirus.aspx,123,0,1,0,229,,43.5691709,-96.7278489
state,South Dakota,SOUTH DAKOTA STATE PENITENTIARY,4/23/2021,https://doc.sd.gov/about/Coronavirus.aspx,539,75,1,0,748,,43.5690677,-96.72646849
state,South Dakota,SOUTH DAKOTA WOMENS PRISON PIERRE,4/23/2021,https://doc.sd.gov/about/Coronavirus.aspx,80,16,0,0,221,,44.35799277,-100.3080981
state,South Dakota,SOUTH DAKOTA WOMENS PRISON UNIT E,4/23/2021,https://doc.sd.gov/about/Coronavirus.aspx,54,0,0,0,94,,44.3578376,-100.3082027
state,South Dakota,YANKTON COMMUNITY WORK CENTER,4/23/2021,https://doc.sd.gov/about/Coronavirus.aspx,187,9,0,0,262,,42.91547706,-97.40365778
federal,South Dakota,YANKTON FEDERAL PRISON CAMP,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,156,,0,0,,313,42.8801279,-97.3925105
state,Tennessee,BLEDSOE COUNTY CORRECTIONAL COMPLEX,4/23/2021,https://www.tn.gov/correction.html,864,188,1,0,2427,,35.61411136,-85.19513945
state,Tennessee,DEBRA K JOHNSON REHABILITATION CENTER,4/23/2021,https://www.tn.gov/correction.html,323,58,1,0,,,,
federal,Tennessee,DIERSEN NASHVILLE,4/23/2021,https://www.bop.gov/coronavirus/,10,,0,0,,,,
federal,Tennessee,DIERSEN CHARITIES MEMPHIS,4/23/2021,https://www.bop.gov/coronavirus/,12,,0,0,,,,
state,Tennessee,HARDEMAN COUNTY CORRECTIONAL FACILITY,4/23/2021,https://www.tn.gov/correction.html,315,,0,,1981,,35.28749994,-89.16037938
state,Tennessee,LOIS M DERRY SPECIAL NEEDS FACILITY,4/23/2021,https://www.tn.gov/correction.html,174,79,8,0,637,,36.19330846,-86.90397805
state,Tennessee,MARK LUTTRELL TRANSITION CENTER,4/23/2021,https://www.tn.gov/correction.html,62,36,0,0,244,,35.1561368,-89.8621523
federal,Tennessee,MEMPHIS FEDERAL CORRECTIONAL INSTITUTION,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,366,,2,0,1048,985,35.15576194,-89.86723572
federal,Tennessee,MIDWAY REHABILITATION CENTER KNOXVILLE,4/23/2021,https://www.bop.gov/coronavirus/,2,,0,0,,,,
state,Tennessee,MORGAN COUNTY CORRECTIONAL COMPLEX,4/23/2021,https://www.tn.gov/correction.html,110,161,3,1,2149,,36.1134707,-84.53919758
state,Tennessee,NORTHEAST CORRECTIONAL COMPLEX,4/23/2021,https://www.tn.gov/correction.html,376,176,5,0,,,36.4476628,-81.88551468
state,Tennessee,NORTHWEST CORRECTIONAL COMPLEX,4/23/2021,https://www.tn.gov/correction.html,999,150,6,0,2343,,36.41932145,-89.45418835
state,Tennessee,RIVERBEND MAXIMUM SECURITY INSTITUTION,4/23/2021,https://www.tn.gov/correction.html,112,60,0,1,637,,36.19330846,-86.90397805
federal,Tennessee,SALVATION ARMY RRC CHATTANOOGA,4/23/2021,https://www.bop.gov/coronavirus/,3,,0,0,,,,
state,Tennessee,SOUTH CENTRAL CORRECTIONAL FACILITY,4/23/2021,https://www.tn.gov/correction.html,1253,,6,,1637,,35.36572485,-87.99745511
state,Tennessee,STATEWIDE,4/23/2021,https://www.tn.gov/correction.html,,,,,,,,
state,Tennessee,TROUSDALE TURNER CORRECTIONAL CENTER,4/23/2021,https://www.tn.gov/correction.html,1413,,4,,2481,,36.35113406,-86.0916015
state,Tennessee,TURNEY CENTER ANNEX TCIX A,4/23/2021,https://www.tn.gov/correction.html,11,,0,,365,,35.36981256,-87.9911328
state,Tennessee,TURNEY CENTER INDUSTRIAL COMPLEX,4/23/2021,https://www.tn.gov/correction.html,128,95,4,0,1565,,35.83158446,-87.68793116
state,Tennessee,WEST TENNESSEE STATE PENITENTIARY,4/23/2021,https://www.tn.gov/correction.html,275,196,2,0,1908,,35.67013741,-89.74688973
state,Tennessee,WHITEVILLE CORRECTIONAL FACILTY,4/23/2021,https://www.tn.gov/correction.html,97,,2,,1499,,35.29924181,-89.15394227
state,Tennessee,WOMENS THERAPEUTIC RESIDENTIAL CENTER AND WOMENS THERAPEUTIC RESIDENTIAL CENTER,4/23/2021,https://www.tn.gov/correction.html,141,,0,,1908,,35.67013741,-89.74688973
state,Texas,ALLRED UNIT,4/23/2021,https://www.tdcj.texas.gov/covid-19/presumed.html,725,252,,,3578,,33.97465975,-98.59568464
federal,Texas,AVALON AUSTIN CORECIVIC,4/23/2021,https://www.bop.gov/coronavirus/,1,,1,0,,,,
federal,Texas,BASTROP FEDERAL CORRECTIONAL INSTITUTION,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,494,,1,0,,1214,,
federal,Texas,BEAUMONT LOW FEDERAL CORRECTIONAL INSTITUTION,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,688,,1,0,2163,1399,29.96629969,-94.07411953
federal,Texas,BEAUMONT MEDIUM FEDERAL CORRECTIONAL INSTITUTION,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,472,,0,0,1573,1487,29.97302906,-94.08055831
federal,Texas,BEAUMONT UNITED STATES PENITENTIARY,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,275,,0,0,1097,1294,29.95952473,-94.07949976
state,Texas,BELL CORRECTIONAL FACILITY,4/23/2021,https://www.tdcj.texas.gov/covid-19/presumed.html,79,23,,,,,31.11423703,-97.67603822
state,Texas,BETO UNIT,4/23/2021,https://www.tdcj.texas.gov/covid-19/presumed.html,550,231,,,3177,,31.75891571,-95.82290174
county,Texas,BEXAR COUNTY JAIL,4/23/2021,https://www.tcjs.state.tx.us/,,,2,,,,29.42809799,-98.50672408
federal,Texas,BIG SPRING FEDERAL CORRECTIONAL INSTITUTION,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,702,,3,0,,908,,
state,Texas,BOYD UNIT,4/23/2021,https://www.tdcj.texas.gov/covid-19/presumed.html,205,63,,,1277,,31.67188005,-96.19910109
state,Texas,BRIDGEPORT UNIT,4/23/2021,https://www.tdcj.texas.gov/covid-19/presumed.html,107,23,,,418,,33.2359027,-97.75820717
state,Texas,BRISCOE UNIT,4/23/2021,https://www.tdcj.texas.gov/covid-19/presumed.html,109,89,,,1302,,28.65970767,-99.188931
federal,Texas,BRYAN FEDERAL PRISON CAMP,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,90,,0,0,,493,,
state,Texas,BYRD UNIT,4/23/2021,https://www.tdcj.texas.gov/covid-19/presumed.html,237,72,,,611,,30.7373136,-95.5554777
county,Texas,CAMERON COUNTY JAIL,4/23/2021,https://www.tcjs.state.tx.us/,,,1,,1077,,25.90755,-97.49487
state,Texas,CAROLE YOUNG MEDICAL FACILITY,4/23/2021,https://www.tdcj.texas.gov/covid-19/presumed.html,115,78,,,384,,,
federal,Texas,CARSWELL FEDERAL MEDICAL CENTER,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,733,,6,0,1227,1142,32.78409105,-97.41873632
state,Texas,CLEMENS UNIT,4/23/2021,https://www.tdcj.texas.gov/covid-19/presumed.html,119,72,,,1149,,28.98965784,-95.51824122
state,Texas,CLEMENTS UNIT,4/23/2021,https://www.tdcj.texas.gov/covid-19/presumed.html,607,303,,,3585,,35.24148168,-101.7305376
state,Texas,COFFIELD UNIT,4/23/2021,https://www.tdcj.texas.gov/covid-19/presumed.html,1246,195,,,4046,,31.7893033,-95.89287963
state,Texas,COLE STATE JAIL,4/23/2021,https://www.tdcj.texas.gov/covid-19/presumed.html,108,56,,,687,,33.5917908,-96.22587286
county,Texas,COLLIN COUNTY JAIL,4/19/2021,https://www.tcjs.state.tx.us/,,,0,,1189,,33.24567,-96.63427
state,Texas,CONNALLY UNIT,4/23/2021,https://www.tdcj.texas.gov/covid-19/presumed.html,368,102,,,1953,,28.77516388,-97.83439401
state,Texas,COTULLA UNIT,4/23/2021,https://www.tdcj.texas.gov/covid-19/presumed.html,162,59,,,521,,28.43623114,-99.21657528
state,Texas,CRAIN UNIT,4/23/2021,https://www.tdcj.texas.gov/covid-19/presumed.html,256,163,,,1430,,31.46993242,-97.73382389
federal,Texas,CROSSPOINT INC RRC SAN ANTONIO,4/23/2021,https://www.bop.gov/coronavirus/,7,,0,0,,,,
state,Texas,DALHART UNIT,4/23/2021,https://www.tdcj.texas.gov/covid-19/presumed.html,83,55,,,724,,36.02310299,-102.559368
county,Texas,DALLAS COUNTY JAIL,4/23/2021,https://www.tcjs.state.tx.us/,,,1,,,,32.772999,-96.842664
state,Texas,DANIEL UNIT,4/23/2021,https://www.tdcj.texas.gov/covid-19/presumed.html,275,69,,,930,,32.72238801,-100.8188507
state,Texas,DARRINGTON UNIT,4/23/2021,https://www.tdcj.texas.gov/covid-19/presumed.html,316,112,,,1665,,29.39904538,-95.48983831
county,Texas,DENTON COUNTY JAIL,4/23/2021,https://www.tcjs.state.tx.us/,,,1,,603,,33.21362,-97.11313
state,Texas,DIBOLL UNIT,4/23/2021,https://www.tdcj.texas.gov/covid-19/presumed.html,82,24,,,503,,31.17305955,-94.80579063
federal,Texas,DISMAS CHARITIES DEL RIO,4/23/2021,https://www.bop.gov/coronavirus/,3,,0,0,,,,
federal,Texas,DISMAS CHARITIES INC RRC CORPUS CHRISTI,4/23/2021,https://www.bop.gov/coronavirus/,1,,0,0,,,,
federal,Texas,DISMAS CHARITIES MIDLAND,4/23/2021,https://www.bop.gov/coronavirus/,5,,0,0,,,,
federal,Texas,DISMAS LAREDO RRC,4/23/2021,https://www.bop.gov/coronavirus/,3,,0,0,,,,
state,Texas,DOMINGUEZ UNIT,4/23/2021,https://www.tdcj.texas.gov/covid-19/presumed.html,309,100,,,1747,,29.36633408,-98.71135092
state,Texas,DUNCAN UNIT,4/23/2021,https://www.tdcj.texas.gov/covid-19/presumed.html,264,70,,,373,,31.1715679,-94.8031622
state,Texas,EAST TEXAS UNIT,4/23/2021,https://www.tdcj.texas.gov/covid-19/presumed.html,95,85,,,660,,32.17522475,-94.80097262
state,Texas,EASTHAM UNIT,4/23/2021,https://www.tdcj.texas.gov/covid-19/presumed.html,230,114,,,2412,,30.97710413,-95.63164803
county,Texas,ECTOR COUNTY JAIL,4/23/2021,https://www.tcjs.state.tx.us/,,,1,,,,,
county,Texas,EL PASO COUNTY JAIL,4/23/2021,https://www.tcjs.state.tx.us/,,,1,,,,31.81063,-106.2531
state,Texas,ELLIS UNIT,4/23/2021,https://www.tdcj.texas.gov/covid-19/presumed.html,428,125,,,2129,,30.88500117,-95.45508758
state,Texas,ESTELLE UNIT,4/23/2021,https://www.tdcj.texas.gov/covid-19/presumed.html,1041,265,,,2761,,30.88992256,-95.48534045
